10.411306858062744,0
12.538985967636108,699.0
14.649048566818237,79.0
16.765990495681763,88.0
18.883049964904785,79.0
20.994590044021606,0.0
23.138540029525757,79.0
25.277155876159668,88.0
27.38411235809326,79.0
29.501619815826416,0.0
31.618666887283325,79.0
33.73450827598572,79.0
35.861847162246704,0.0
37.97939109802246,0.0
40.08283519744873,167.0
42.19108724594116,0.0
44.29475498199463,0.0
46.42425584793091,79.0
48.538957595825195,0.0
50.65285015106201,79.0
52.76952767372131,0.0
54.92298698425293,0.0
57.03641390800476,79.0
59.1536340713501,79.0
61.262959718704224,0.0
63.37121057510376,79.0
65.48249578475952,0.0
67.5870623588562,79.0
69.69829845428467,88.0
71.81076574325562,79.0
73.92709732055664,79.0
76.04003930091858,0.0
78.14616703987122,0.0
80.27145218849182,79.0
82.43345785140991,0.0
84.57411098480225,79.0
86.69085144996643,0.0
88.80192136764526,79.0
90.90921354293823,0.0
93.05324149131775,0.0
95.17572951316833,79.0
97.28813362121582,79.0
99.42681741714478,0.0
101.57171201705933,0.0
103.69044542312622,79.0
105.80270409584045,0.0
107.91806626319885,79.0
110.03134536743164,0.0
112.14082145690918,79.0
114.26260161399841,0.0
116.37768387794495,79.0
118.48259854316711,0.0
120.5981297492981,0.0
122.72041749954224,79.0
124.86096048355103,167.0
126.9787368774414,0.0
129.08838605880737,0.0
131.19739890098572,79.0
133.31178045272827,0.0
135.42574405670166,79.0
137.5626299381256,0.0
139.70103764533997,79.0
141.83486890792847,0.0
143.94673037528992,79.0
146.0620002746582,0.0
148.19274950027466,0.0
150.3073766231537,79.0
152.4249153137207,0.0
154.54757165908813,79.0
156.66607689857483,79.0
158.78648567199707,0.0
160.90256309509277,79.0
163.0114574432373,0.0
165.12481808662415,79.0
167.23672699928284,0.0
169.3454611301422,0.0
171.46787190437317,79.0
173.61813950538635,0.0
175.73840165138245,79.0
177.86286902427673,79.0
179.9784288406372,0.0
182.09144854545593,79.0
184.21304607391357,0.0
186.33361101150513,79.0
188.45237803459167,0.0
190.56465673446655,0.0
192.6792860031128,79.0
194.79360222816467,0.0
196.9191722869873,79.0
199.0400152206421,0.0
201.15642666816711,79.0
203.27538561820984,0.0
205.3905212879181,79.0
207.50987482070923,0.0
209.62688875198364,79.0
211.7423005104065,0.0
213.8498342037201,79.0
215.9600908756256,0.0
218.066956281662,0.0
220.18011260032654,79.0
222.3011555671692,0.0
224.41405773162842,79.0
226.52940845489502,0.0
228.64213252067566,79.0
230.76429748535156,0.0
232.87495279312134,79.0
234.98669242858887,0.0
237.115975856781,79.0
239.23342442512512,0.0
241.3942940235138,167.0
243.51126384735107,0.0
245.63084077835083,0.0
247.80859422683716,79.0
249.92578434944153,0.0
252.03898906707764,79.0
254.15237379074097,0.0
256.2719449996948,0.0
258.3793201446533,79.0
260.49879813194275,0.0
262.61802673339844,79.0
264.74234557151794,0.0
266.8760392665863,79.0
268.989595413208,0.0
271.11864399909973,79.0
273.23664903640747,0.0
275.3460659980774,79.0
277.47603607177734,0.0
279.5946729183197,79.0
281.71041464805603,0.0
283.8349599838257,79.0
285.9560205936432,0.0
288.07719230651855,0.0
290.19343638420105,79.0
292.3122718334198,0.0
294.4256272315979,0.0
296.58339524269104,79.0
298.69918870925903,0.0
300.8050501346588,79.0
302.91938376426697,0.0
305.03900599479675,79.0
307.1569290161133,79.0
309.27531337738037,0.0
311.3837478160858,79.0
313.510621547699,0.0
315.65437960624695,0.0
317.7748317718506,79.0
319.9815981388092,0.0
322.09993958473206,79.0
324.2220447063446,79.0
326.3292045593262,0.0
328.4454138278961,79.0
330.5892159938812,0.0
332.70464634895325,79.0
334.8187041282654,0.0
336.93805956840515,79.0
339.0610854625702,0.0
341.1884517669678,79.0
343.35745549201965,0.0
345.491735458374,79.0
347.60695147514343,0.0
349.72593212127686,0.0
351.83644556999207,79.0
353.9544184207916,0.0
356.07555055618286,79.0
358.21001410484314,0.0
360.32983112335205,0.0
362.4471354484558,79.0
364.58294916152954,0.0
366.7425537109375,79.0
368.8515901565552,0.0
370.9730439186096,79.0
373.10540795326233,0.0
375.222265958786,79.0
377.3365144729614,0.0
379.4557478427887,79.0
381.6168894767761,0.0
383.7941291332245,79.0
385.91868472099304,0.0
388.04638504981995,0.0
390.19448733329773,79.0
392.3142864704132,0.0
394.4277262687683,79.0
396.5662450790405,79.0
398.70216178894043,0.0
400.86945962905884,79.0
402.98642587661743,0.0
405.10561776161194,0.0
407.2389793395996,79.0
409.3645625114441,79.0
411.4908638000488,0.0
413.61032605171204,79.0
415.9606807231903,0.0
418.07782793045044,79.0
420.19591522216797,0.0
422.31741857528687,79.0
424.43264651298523,79.0
426.5596842765808,0.0
428.6687767505646,79.0
430.79511976242065,0.0
432.90701270103455,79.0
435.0355339050293,0.0
437.1558418273926,79.0
439.3279650211334,0.0
441.44472002983093,0.0
443.5583465099335,79.0
445.6686475276947,0.0
447.789920091629,79.0
449.9054846763611,0.0
452.0239577293396,0.0
454.1415605545044,79.0
456.2632999420166,79.0
458.38558983802795,0.0
460.50746488571167,0.0
462.62851333618164,79.0
464.73939967155457,0.0
466.86459589004517,79.0
468.989693403244,0.0
471.1173117160797,79.0
473.23499822616577,0.0
475.35985922813416,79.0
477.47277903556824,0.0
479.59196281433105,79.0
481.7106468677521,0.0
483.82747197151184,0.0
485.9513292312622,79.0
488.074471950531,0.0
490.18613362312317,79.0
492.3086905479431,79.0
494.44113421440125,88.0
496.56240248680115,0.0
498.68047857284546,79.0
500.79076647758484,0.0
502.9218113422394,79.0
505.03341579437256,154.0
507.1473979949951,1886.0
509.2636981010437,1136.0
511.4543545246124,6689.0
513.5720772743225,6453.0
515.6913084983826,4710.0
517.8022117614746,3219.0
519.920793056488,4789.0
522.0395796298981,3706.0
524.1579196453094,3219.0
526.2845826148987,3706.0
528.3973808288574,4223.0
530.7696461677551,3706.0
532.9083952903748,4223.0
535.027909040451,4074.0
537.1538589000702,8127.0
539.2856864929199,4144.0
